,created_at,text,Month,Day,Year,Time
327,10/3/2015 2:17:18,"""@HowardKurtz: Trump's big lead in a new poll and whether Jeb's ""stuff happens"" was taken out of context with @megynkelly tonight"" Thanks H!",10,3,2015,17:10:49
328,10/3/2015 2:01:23,"""@valerieannt:  @DRUDGE_REPORT @JebBush Jeb you are falling in polls because conservatives feel that you cannot #MakeAmericaGreatAgain""",10,3,2015,17:10:49
329,10/3/2015 1:57:42,"""@TheNewsClub_US: RT  ""@MNMans: Polling Convergence - OAN/GRAVIS and Reuters… http://t.co/3NXztsLOhx #RT #CNN #HBO http://t.co/zzKm8wUYqY""",10,3,2015,17:10:49
330,10/3/2015 1:49:11,"""@MNManstein2: Polling Convergence - OAN/GRAVIS and Reuters Show Donald Trump Surging With 34 - 35% Support... http://t.co/ckXH2JfBNt via",10,3,2015,17:10:49
331,10/3/2015 0:34:34,"""@swterry91: Donald Trump Leads by 9 Points in Pew Poll – Jeb Bush in Free Fall #tcot http://t.co/uyxre0ei92""",10,3,2015,17:10:49
332,10/1/2015 12:19:16,"""@JoyCardinShow: Latest @MULawPoll finds @ScottWalker at 37 percent approval, @realDonaldTrump leading GOP in #Wisconsin.",10,1,2015,17:10:49
333,9/30/2015 20:14:42,"Interesting, polls on who won the GOP debate. http://t.co/iB6NGQsg5v",9,30,2015,17:10:49
334,9/30/2015 16:43:53,Great news! Just out--the highly respected USA Today/Suffolk University Poll. Enjoy! https://t.co/11pDloDTHV,9,30,2015,17:10:49
335,9/29/2015 15:04:30,I hope when Rand Paul gets out of the race—he is at 1%--his supporters come over to me. I will do a much better job for them.,9,29,2015,17:10:49
336,9/29/2015 15:04:21,Prediction: Rand Paul has been driven out of the race by my statements about him-- he will announce soon. 1%!,9,29,2015,17:10:49
337,9/28/2015 19:44:15,Zogby Poll: Trump Widens Lead After GOP Debate  http://t.co/YAZyKwVxNJ,9,28,2015,17:10:49
338,9/28/2015 2:31:55,"""@SkyeShepard: Trump went way up in my 'poll' when he said he'd take money from what US is giving 2 other countries 2 save social security""",9,28,2015,17:10:49
339,9/26/2015 13:12:32,"Marco Rubio is a member of the Gang Of Eight or, very weak on stopping illegal immigration. Only changed when poll numbers crashed.",9,26,2015,17:10:49
340,9/26/2015 2:09:42,An updated POLL tracker (with all polls thru the weekend) reveals I maintained a double digit lead at… https://t.co/FGxhzluIJA,9,26,2015,17:10:49
341,9/25/2015 20:22:38,RT @sethweathers: New Poll: @realDonaldTrump maintains huge lead (31%) in Georgia! #Trump2016 https://t.co/Jnam4uvKvA,9,25,2015,17:10:49
342,9/25/2015 18:51:35,"Dishonest @politico just called to say that none of the polls including Fox, NBC, CNN, Zogby, &amp; Morning Consult matter. Serious haters.",9,25,2015,17:10:49
343,9/25/2015 3:55:24,".@megynkelly, the @FoxNews   poll said very plainly I came in second in the debate. All others, Time, Drudge, Slate etc. said I came in 1st.",9,25,2015,17:10:49
344,9/24/2015 21:51:29,"Wow, a really nice lead in New Hampshire--- an increase since my last poll! http://t.co/Cr0OOd5Loi",9,24,2015,17:10:49
345,9/24/2015 16:33:21,Bloomberg: Trump leads GOP field https://t.co/kWqWeRzIkl,9,24,2015,17:10:49
346,9/24/2015 16:23:45,New Bloomberg Poll: Trump Leads Big http://t.co/Eu0rMDbUPW,9,24,2015,17:10:49
347,9/23/2015 15:12:18,"Headline reads"" Rubio passes Bush in Florida poll"" -- Unfair, because Trump destroys them both! Trump 31.5%, Rubio 19.2%, Bush 11.3%",9,23,2015,17:10:49
348,9/22/2015 13:58:42,"Morning Consult poll: ""Trump Leads""  http://t.co/61LFN0pfSw",9,22,2015,17:10:49
349,9/22/2015 12:59:53,"2016 Republican Primary Morning Consult Poll was just released. TRUMP 32, CARSON 12, BUSH 11, FIORINA 6, RUBIO 5, CRUZ 5. Taken after debate",9,22,2015,17:10:49
350,9/22/2015 2:30:02,"""@seleti00: @realDonaldTrump @FoxNews They attack you more then CNN or MSNBC combined. Just a bunch of old Bush appointee Rhinos.""",9,22,2015,17:10:49
351,9/22/2015 0:49:48,.@oreillyfactor was very negative to me in refusing to to post the great polls that came out today including NBC. @FoxNews not good for me!,9,22,2015,17:10:49
352,9/22/2015 0:24:32,"""@alivelutheran: @TODAYshow touts CNN polls instead of their own!! Of course, the NBC one shows him much higher. Trump corrects them!",9,22,2015,17:10:49
353,9/21/2015 21:44:16,Via HuffPost Pollster #1 http://t.co/IXCbCtDUIp,9,21,2015,17:10:49
354,9/21/2015 18:22:21,"""@JudgeMoroz  Zogby is respected in the business of polling ~ the media is attempting to silence the message @realDonaldTrump""",9,21,2015,17:10:49
355,9/21/2015 16:14:08,Has the media picked up the new Zogby poll that was just put out? I doubt it! http://t.co/YAZyKwVxNJ,9,21,2015,17:10:49
356,9/21/2015 13:59:31,"New Zogby poll— highly respected— but the media won’t report it because it gives me an even bigger lead!
   
  http://t.co/YAZyKwVxNJ",9,21,2015,17:10:49
357,9/21/2015 12:39:46,"""@alivelutheran: @TODAYshow touts CNN polls instead of their own!! Of course, the NBC one shows him much higher. Trump corrects them!",9,21,2015,17:10:49
358,9/21/2015 12:29:46,"""@MNTwisterChaser: Thanks @SavannahGuthrie and @NBCNews for showing us how lopsided you are! Use your own poll! #trainwreck #Trump2016",9,21,2015,17:10:49
359,9/21/2015 12:28:14,The @TODAYshow refused to use their just in poll numbers where I have a massive lead but instead used @CNN numbers where my lead is smaller.,9,21,2015,17:10:49
360,9/21/2015 0:56:52,"I am attracting the biggest crowds, by far, and the best poll numbers, also by far.   Much of the media is totally dishonest. So sad!",9,21,2015,17:10:49
361,9/21/2015 0:51:49,"I have been leading big in all  polls, with two more today, @nbc and @CNN. The NBC poll is more than double next,  at 29%. Fiorina has 11%.",9,21,2015,17:10:49
362,9/20/2015 13:17:28,"I will be on @meetthepress at 10:30. @nbc will be releasing their new poll numbers. Based on the debate results, I should do well-who knows?",9,20,2015,17:10:49
363,9/19/2015 22:24:33,"RT @DanScavino: Check out the latest Morning Consult poll, released 9/17/2015. @realDonaldTrump remains #1 at 36%. #Trump2016 http://t.co/r…",9,19,2015,17:10:49
364,9/18/2015 17:56:06,"Wow, great post-debate poll: ""Trump Increases Lead"" via Breitbart  http://t.co/B3yJk2lJ8I",9,18,2015,17:10:49
365,9/17/2015 17:18:22,"Every poll done on debate last night, from Drudge to Newsmax to Time Magazine, had me winning in a landslide. #MakeAmericaGreatAgain!",9,17,2015,17:10:49
366,9/17/2015 3:47:06,#CNNDebate Winning the @drudge_report poll- http://t.co/fokcASBVuN,9,17,2015,17:10:49
367,9/15/2015 18:00:34,The polls are really looking good—#1 everywhere despite all lobbyist &amp; special interest $ being spent against me. I’m turning down millions.,9,15,2015,17:10:49
368,9/13/2015 13:41:32,"Why is someone like George Pataki, who did a terrible job as Governor of N.Y. and registers ZERO in the polls, allowed on the debate stage?",9,13,2015,17:10:49
369,9/12/2015 20:01:55,"Too many people on stage for debate. @RandPaul at 11th, with 2% in @RealClearNews, shouldn't be allowed to participate.",9,12,2015,17:10:49
370,9/12/2015 4:37:43,"""@GinHay: Trump's polls are going to skyrocket after appearance on @jimmyfallon tonight. The young people are going to love him!""",9,12,2015,17:10:49
371,9/11/2015 13:12:09,"Oh wow, lightweight Governor @BobbyJindal, who is registered at less than 1 percent in the polls, just mocked my hair. So original!",9,11,2015,17:10:49
372,9/11/2015 12:49:20,Very good news—the new Quinnipiac poll just came out—I am #1 in Iowa.,9,11,2015,17:10:49
373,9/10/2015 21:11:26,.... I only respond to people that register more than 1% in the polls. I never thought he had a chance and I’ve been proven right.,9,10,2015,17:10:49
374,9/8/2015 21:20:40,A great honor to receive polling numbers like these. Record setting African American (25%) &amp; Hispanic numbers (31%). http://t.co/p7d6RJeMTZ,9,8,2015,17:10:49
375,9/6/2015 11:28:48,"""@PressTV: Poll: Trump beats Clinton head-to-head matchup http://t.co/ZRndXNN67K http://t.co/bkzQolegeo""  Thank you!",9,6,2015,17:10:49
376,9/6/2015 11:23:44,"If the presidential election were held today, according to this @surveyusa poll, Donald Trump would defeat any Dem: http://t.co/wmfHKnNSWm""",9,6,2015,17:10:49
377,9/4/2015 16:50:05,"Daily Caller: Trump Surpasses Field, Flirts With 40 Percent in Alabama Poll http://t.co/LzG5M8SmYC",9,4,2015,17:10:49
378,9/3/2015 2:04:12,".@brithume, I am in first place by a lot in all polls, tied for first place with Ben Carson in one Iowa poll. I thought you knew this-thanks",9,3,2015,17:10:49
379,9/2/2015 20:55:44,Tracking 149 polls from 29 pollsters nationwide/HuffPost Pollster #GOP http://t.co/slsvuxcEhF,9,2,2015,17:10:49
380,9/2/2015 20:54:20,2016 GOP Nomination Polls have me as #1 as seen on @SpecialReport with @BretBaier. http://t.co/iZZg1N8Mwu,9,2,2015,17:10:49
381,9/2/2015 10:24:39,Will be interviewed on @GMA this morning at 7:00. Thanks for the GREAT poll results!,9,2,2015,17:10:49
382,9/2/2015 1:39:22,"""@RoniSeale: BIG LEADS FOR THE PEOPLE'S POTUS #2016GOPNOMINATION #TRUMP2016 #MAKEAMERICAGREATAGAI  http://t.co/it7papSmwv""   Great!",9,2,2015,17:10:49
383,9/2/2015 1:35:02,"Every Poll has me winning BIG.If you listen to dopey Karl Rove, a Trump hater, on @oreillyfactor, you would think I'm doing poorly. @FoxNews",9,2,2015,17:10:49
384,9/1/2015 15:56:32,Yet another weak hit by a candidate with a failing campaign. Will Jeb sink as low in the polls as the others who have gone after me?,9,1,2015,17:10:49
385,9/1/2015 9:39:38,The just released Public Policy Polling (PPP - national result) is the best yet. MAKE AMERICA GREAT AGAIN!,9,1,2015,17:10:49
386,9/1/2015 2:05:32,Just out - new PPP NATIONAL POLL has me in first place by a wide margin at 29%. I wonder why only @FoxNews has not reported this? Too bad!,9,1,2015,17:10:49
387,8/31/2015 10:33:10,"Leading in the Bloomberg Iowa poll. Also, my favorability numbers went up at a record, almost unheard of, clip. Thank you Iowa!",8,31,2015,17:10:49
388,8/31/2015 10:27:56,Loved being with my many friends in Tennessee. The crowd and enthusiasm was fantastic. I won the straw poll big!,8,31,2015,17:10:49
389,8/30/2015 3:30:08,"""@teapartynews: Trump Wins Tea Party Group's 'Nashville Straw Poll' - Newsmax http://t.co/tGJEeapJga""  GREAT, THANK YOU!",8,30,2015,17:10:49
390,8/30/2015 0:19:31,"Via @BreitbartNews ""TRUMP WINS NASHVILLE GRASSROOTS STRAW POLL WITH 52 PERCENT""- http://t.co/kmNU8IkI5Q",8,30,2015,17:10:49
391,8/29/2015 12:11:47,"""@joehos18: BOOM - Univision Reluctantly Reports Donald Trump Leading With Latino Republicans.... http://t.co/MmsebE0LPP via @thelastrefuge2",8,29,2015,17:10:49
392,8/28/2015 17:46:30,RT @_HankRearden: Trump breaks 40% in OAN / Gravis Marketing scientific poll. Leads closest competitor by 27%. @DanScavino #Trump2016 http:…,8,28,2015,17:10:49
393,8/28/2015 14:32:32,Via CNN: Trump now leads in odds to win GOP nomination http://t.co/6ExyTO6BpJ,8,28,2015,17:10:49
394,8/26/2015 4:38:46,"Will be interviewed on the @TODAYshow this morning at 7:00. Talking about politics, polls and whatever. Enjoy!",8,26,2015,17:10:49
395,8/25/2015 20:07:35,"Heading to Iowa to a packed house. Just released polls, all first place, are amazing. Thank you!",8,25,2015,17:10:49
396,8/25/2015 15:28:19,"RT @DanScavino: Breaking #News! Public Policy Polling, New Hampshire! @realDonaldTrump skyrockets🚀to 35%! #Trump2016 #SilentMajority http:/…",8,25,2015,17:10:49
397,8/25/2015 13:52:29,Another good poll result in the great state of SC. Trump at 30%. Carson at 15% and Bush at 9%.  http://t.co/FjQfdCrfdT,8,25,2015,17:10:49
398,8/25/2015 13:49:59,Congrats @LindseyGrahamSC. You just got 4 points in your home state of SC—far better than zero nationally. You’re only 26 pts behind me.,8,25,2015,17:10:49
399,8/25/2015 12:49:42,".@GovernorPataki did a terrible job as Governor of New York. If he ran again, he would have lost in a landslide. He and Graham ZERO in polls",8,25,2015,17:10:49
400,8/23/2015 11:01:19,"New Reuters Poll just came out and has me at 32%, highest number yet.The silent majority is back and we will MAKE AMERICA GREAT AGAIN!",8,23,2015,17:10:49
401,8/21/2015 20:06:26,Dow dives more than 500 points - down 9% from high. Be careful!,8,21,2015,17:10:49
402,8/20/2015 2:23:31,Another great poll result! Thank you! http://t.co/loMirPFLIZ,8,20,2015,17:10:49
403,8/18/2015 21:00:12,"""@aduanebrown New CNN/ORC poll: @realdonaldtrump #1 w/ 24% -- favorability rating on the rise while Jeb's declines. 60% among women!!""",8,18,2015,17:10:49
404,8/18/2015 20:52:54,"""@ktumulty Polls indicate that a Trump presidency is now inevitable. #August""",8,18,2015,17:10:49
405,8/18/2015 14:35:04,"RT @Morning_Joe: Poll: @realDonaldTrump, @JebBush @RealBenCarson at the top
http://t.co/kYCuOdO00Z http://t.co/IpiFPtNByS",8,18,2015,17:10:49
406,8/17/2015 23:19:21,"RT @DanScavino: 2016 GOP Primary
HP tracking 139 polls | 28 pollsters. 
#1 Trump 24.1%
#2 Bush 10.7% 
#3 Carson 8.6%
#4 Rubio 6.8% http://t…",8,17,2015,17:10:49
407,8/17/2015 20:59:01,"RT @DanScavino: CNN Poll • Most Likely to Change Washington, DC. @realDonaldTrump 44%, Ben Carson 9%, Ted Cruz 8%, Carly Fiorina 7%. http:/…",8,17,2015,17:10:49
408,8/17/2015 15:28:10,The polls have been really amazing--we are all tired of incompetent politicians and bad deals! http://t.co/wZiNNsvZx2,8,17,2015,17:10:49
409,8/16/2015 19:08:17,RT @DanScavino: 2016 GOP Nominee National Polls via Fox News released today. @realDonaldTrump #1 at 25% with #2 at 12% &amp; #3 at 10%. http://…,8,16,2015,17:10:49
410,8/16/2015 16:22:47,RT @MichaelCohen212: #fox national poll...@realDonaldTrump #Trump2016 leads by double digits. Let's bring #inspiration back to #MakeAmerica…,8,16,2015,17:10:49
411,8/14/2015 17:09:23,RT @DanScavino: Great poll #news from #Alabama!! @realDonaldTrump #1 • with a lead 2x's higher than #2 Jeb Bush. #Trump2016🇺🇸 http://t.co/e…,8,14,2015,17:10:49
412,8/13/2015 14:06:16,RT @CNNPolitics: CNN/ORC Poll: @realDonaldTrump tops in Iowa http://t.co/VjguyZpLkq http://t.co/ir05392LrW,8,13,2015,17:10:49
413,8/13/2015 13:13:16,"RT @_Mastersof: @DanScavino @realDonaldTrump @TPM 
Echelon poll says Trump has 3x the support of rivals.
Trump: 29%
Carson: 10%
Fiorina/Rub…",8,13,2015,17:10:49
414,8/12/2015 22:34:40,"RT @DanScavino: #IOWA CNN/ORC Poll
@realDonaldTrump
Overall #1 @22% 
Economy #1 @ 37%
Immigration #1 @ 35%
Terrorism #1 @ 21% &amp; more! http:…",8,12,2015,17:10:49
415,8/12/2015 20:05:58,"RT @jeffzeleny: Our new @CNN Iowa poll shows @realDonaldTrump at 22%, followed by Carson 14%, Walker 9% and Bush is at 5%. #iacaucus",8,12,2015,17:10:49
416,8/11/2015 17:25:28,"RT @DanScavino: #IPSOS Poll Conducted for #Reuters. 
#GOP Debate &amp; 2016 Ballots 08/10/2015.
#MakeAmericaGreatAgain #Trump2016 http://t.co/u…",8,11,2015,17:10:49
417,8/10/2015 19:05:50,RT @CNBCnow: Donald Trump maintains support of 24% of Republican voters in new online Reuters/IPSOS poll with 6.7% margin of error; Bush tr…,8,10,2015,17:10:49
418,8/8/2015 3:33:14,"""@katygolf: @Maxinerunner: Newsmax poll http://t.co/eA3gvLBri8 @realDonaldTrump: 65% @marklevinshow @RWSurferGirl"" @krauthammer  APOLOGIZE!",8,8,2015,17:10:49
419,8/8/2015 3:22:05,"""@katygolf: @Maxinerunner: Newsmax poll http://t.co/eA3gvLBri8 @realDonaldTrump: 65% @marklevinshow @RWSurferGirl""  Another debate win!",8,8,2015,17:10:49
420,8/7/2015 14:21:54,RT @DesignerDeb3: @realDonaldTrump BREAKS RECORDS in poll history--LARGEST share of support Quinnipiac recorded in 2 years http://t.co/Rk1W…,8,7,2015,17:10:49
421,8/7/2015 12:18:48,"RT @DanScavino: #GOPDebate Winner!
Drudge 50% (187K) @realDonaldTrump 
TIME 46% (25K) @realDonaldTrump 
FOXSD 49% @realDonaldTrump http://t…",8,7,2015,17:10:49
422,8/7/2015 9:15:53,"@TIME poll: @realDonaldTrump winner of last night's debate by wide margin.. 45% v.12% @RealBenCarson, 10% @JohnKasich http://t.co/mzR62luvWq",8,7,2015,17:10:49
423,8/7/2015 8:59:57,"""@Domenclature: TIME POLL: @RealDonaldTrump wins the first #Republicanpresidentialdebate by Wild Margin http://t.co/mzR62luvWq #Politics",8,7,2015,17:10:49
424,8/7/2015 8:09:01,"""@Diplomt: @realDonaldTrump is in a greater position w/ 52% to 12% @Drudge_Report even after @MegynKelly &amp; @BretBaier tried to take him out.",8,7,2015,17:10:49
425,8/7/2015 8:02:50,"""@Diplomtc_Immnty: @realDonaldTrump They tried to take you out &amp; your poll numbers skyrocketed. Voters matter, not @FOXNews moderators.",8,7,2015,17:10:49
426,8/7/2015 7:37:32,.@FrankLuntz I won every poll of the debate tonight by massive margins @DRUDGE_REPORT &amp; @TIME  so where did you find that dumb panel.,8,7,2015,17:10:49
427,8/6/2015 0:57:32,"""@HowardJax50:  @FrankLuntz NBC says Trump leads with HS grads or less...doesn't bother saying Trump leads with college grads, too""",8,6,2015,17:10:49
428,8/6/2015 0:16:57,"""@FrankLuntz: Trump is leading with almost every major group of Republican primary voters. http://t.co/fwIZR6XhYP""",8,6,2015,17:10:49
429,8/5/2015 21:05:42,"Poll: Trump Leads GOP Field Among Hispanics, Records 34% Favorability  http://t.co/AANybghvCv",8,5,2015,17:10:49
430,8/5/2015 1:12:05,"""@Mike_Beacham: Trump Leads, Jeb Slips, Rubio Crashes In WSJ/NBC News Poll http://t.co/ZR3PvOAARe #StraightTalk @SenTedCruz #ccot #tcot #2A""",8,5,2015,17:10:49
431,8/4/2015 20:23:40,RT @DanScavino: New Hampshire poll shows 43% say they feel @realDonaldTrump can BEST handle the #economy. #MakeAmericaGreatAgain🇺🇸 http://t…,8,4,2015,17:10:49
432,8/4/2015 16:35:27,RT @JoeNBC: Today we spoke with Donald Trump about his rising leads in the polls and his strategy for Thursday's debate. VIDEO: http://t.co…,8,4,2015,17:10:49
433,8/4/2015 12:45:10,RT @BrianCraigShow: #DonaldTrump takes massive lead in WSJ #NBC #poll twice the support of #JebBush http://t.co/5AjJJschQ2 @realDonaldTrump…,8,4,2015,17:10:49
434,8/4/2015 12:42:56,RT @jerome_corsi: TRUMP SURGES - takes double digit lead in GOP presidential race @MichaelCohen212 @realDonaldTrump Jerome Corsi,8,4,2015,17:10:49
435,8/4/2015 12:15:27,RT @DanScavino: Good Morning! Real Clear Politics Polling Data Average w/ addition of Bloomberg Poll. @realDonaldTrump #1. #Trump2016 http:…,8,4,2015,17:10:49
436,8/4/2015 1:17:45,"""@_trump4potus: Trump continues to rise in the polls! The American People are speaking and speaking loudly. #2016election #Trump2016""",8,4,2015,17:10:49
437,8/4/2015 1:15:08,"""@RoniSeale: @foxandfriends Trump is surging, leading,&amp; breaking EVERY poll because #TrumpIsRight #GoTrump #MakeAmericaGreatAgain #Trump2016",8,4,2015,17:10:49
438,8/4/2015 1:11:03,"RT @foxandfriends: FOX NEWS POLL: New high for Donald Trump, new low for Hillary Clinton http://t.co/DMnxfZuRM9",8,4,2015,17:10:49
439,8/4/2015 1:10:40,RT @WSJ: New WSJ/NBC poll finds almost every GOP candidate losing ground except for Donald Trump. http://t.co/cBFhPJn68x,8,4,2015,17:10:49
440,8/3/2015 23:18:14,"RT @DanScavino: FOX NEWS POLL RELEASED
#1. @realDonaldTrump • 26%
#2. Jeb Bush • 15%
#3. Scott Walker • 9%
#MakeAmericaGreatAgain🇺🇸 http://…",8,3,2015,17:10:49
441,8/3/2015 20:59:33,"RT @ThePatriot143: POLL: TRUMP CRUSHES BUSH AND WALKER COMBINED, FAVORABILITY ROCKETS TO 52% http://t.co/S1kaXfZEKQ http://t.co/z80x4UN1FJ",8,3,2015,17:10:49
442,8/3/2015 18:17:15,New Poll Shows Donald Trump Blowing Everyone Else Out of the Water. http://t.co/sAVTGaswcl,8,3,2015,17:10:49
443,8/3/2015 17:25:48,RT @JonScottFNC: .@realDonaldTrump Surges in NBC News/WSJ Poll;GOP hopefuls to take center stage this week-Who makes top 10?@KarlRove http:…,8,3,2015,17:10:49
444,8/3/2015 15:24:31,"RT @foxandfriends: Days before the first Republican Presidential debate, @realDonaldTrump surges to the lead among other GOP contenders htt…",8,3,2015,17:10:49
445,8/3/2015 8:10:17,"""@FoxNews: .@ericbolling: ""Polls show [@realDonaldTrump would] be the GOP nominee if the vote was held today."" http://t.co/OOtx0Rqwjs""",8,3,2015,17:10:49
446,8/3/2015 3:28:01,"""@CoachZachCooper:  Congratulations on leading the polls currently and for acquiring the Center Stage Position In The Upcoming Debates!""",8,3,2015,17:10:49
447,8/1/2015 17:10:49,"RT @FoxNews: .@ericbolling: ""Polls show [@realDonaldTrump would] be the GOP nominee if the vote was held today."" http://t.co/eXMnTvrtWD",8,1,2015,17:10:49
